"aar","fylke_id","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_id","5","samf_tilsk","naringsregion_id"
"2014","17","eldre_tilsk","kroner","595000.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","17","skole_tilsk","kroner","307500.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","totalt","kroner","651189444.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","inttilsk_1-5","kroner","464905650.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","inttilsk_1","kroner","152646000.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","inttilsk_2-5","kroner","312259650.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","funkhem","kroner","13559164.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","norsk-samf_tilsk","kroner","137949100.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","em_tilsk","kroner","31217230.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","barnehage_tilsk","kroner","2491300.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","eldre_tilsk","kroner","599600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","18","skole_tilsk","kroner","467400.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","totalt","kroner","373394809.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","inttilsk_1-5","kroner","267515600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","inttilsk_1","kroner","84683000.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","inttilsk_2-5","kroner","182832600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","funkhem","kroner","9455517.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","norsk-samf_tilsk","kroner","78258000.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","em_tilsk","kroner","16523392.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","barnehage_tilsk","kroner","1026100.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","eldre_tilsk","kroner","456600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","19","skole_tilsk","kroner","159600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","totalt","kroner","209829899.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","inttilsk_1-5","kroner","140063150.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","inttilsk_1","kroner","47684500.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","inttilsk_2-5","kroner","92378650.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","funkhem","kroner","4215278.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","norsk-samf_tilsk","kroner","44958100.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","em_tilsk","kroner","19370971.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","barnehage_tilsk","kroner","792600.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","eldre_tilsk","kroner","304400.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","20","skole_tilsk","kroner","125400.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","totalt","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","inttilsk_1-5","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","inttilsk_1","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","inttilsk_2-5","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","funkhem","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","norsk-samf_tilsk","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","em_tilsk","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","barnehage_tilsk","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","eldre_tilsk","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","99","skole_tilsk","kroner","0.00","tilskudd","NULL","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","39699721.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","26592000.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","6732000.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","19860000.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","840221.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","9601700.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","2595600.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","70200.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0104","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","53856850.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","42959450.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","16273000.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","26686450.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","430100.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","8748500.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1305100.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","209100.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","147600.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","57000.00","tilskudd","0105","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","57761083.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","39261300.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","8683000.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","30578300.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","13367400.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","4740483.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","70200.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","299800.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","21900.00","tilskudd","0106","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","14062720.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","7230600.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2305000.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","4925600.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","1194970.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","1195100.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","4372350.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","69700.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0111","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","352200.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","352200.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0118","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","2832500.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","1924000.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","981000.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","943000.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","861700.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0119","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","211900.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","211900.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0121","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","6445800.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","3193000.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","0.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","3193000.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","825700.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","1314700.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1112400.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0122","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","10657700.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","6959600.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2961000.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","3998600.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","3674700.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0123","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","11238760.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","6770900.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","1860000.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","4910900.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","3210.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","3425900.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","992450.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","46300.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0124","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","10943650.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","8259700.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2835000.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","5424700.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","2614200.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","46350.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0125","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","3727800.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","1860800.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","1860800.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","940000.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","927000.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","4460000.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","2635650.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","900000.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","1735650.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","1407200.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","417150.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","5522400.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","4399800.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","756000.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","3643800.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","1122600.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","9080407.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","4585400.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2425000.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","2160400.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","772691.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","1800300.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1875816.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","22800.00","tilskudd","0136","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","3910500.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","1643000.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","1243000.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","400000.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","2244600.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","22900.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","4388900.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","680000.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","680000.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","3708900.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","20616450.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","13745800.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","4169000.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","9576800.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","5758800.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1066050.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","45800.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0211","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","34356500.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","28813600.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","9557000.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","19256600.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","4684300.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","741600.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","117000.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0213","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","19192600.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","11357000.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2058000.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","9299000.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","7256000.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","556200.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0214","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","15487700.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","10633600.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","2208000.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","8425600.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","0.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","2675200.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","2132100.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","0.00","tilskudd","0215","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","20108950.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","14514400.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","4845000.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","9669400.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","1502250.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","2320300.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1668600.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","69200.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","34200.00","tilskudd","0216","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","35866550.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","29553800.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","10282000.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","19271800.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","330200.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","4084200.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","1548650.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","163300.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","152200.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","34200.00","tilskudd","0217","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","134069145.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","88454800.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","25819000.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","62635800.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","11981480.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","22010450.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","11098615.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","303200.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","152200.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","68400.00","tilskudd","0219","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","66045353.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","43341700.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","inttilsk_1","kroner","14014500.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","inttilsk_2-5","kroner","29327200.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","funkhem","kroner","2492152.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","norsk-samf_tilsk","kroner","11477400.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","em_tilsk","kroner","8437201.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","barnehage_tilsk","kroner","186200.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","eldre_tilsk","kroner","0.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","skole_tilsk","kroner","110700.00","tilskudd","0220","NULL","NULL","NULL"
"2014","NULL","totalt","kroner","11683600.00","tilskudd","0221","NULL","NULL","NULL"
"2014","NULL","inttilsk_1-5","kroner","8526400.00","tilskudd","0221","NULL","NULL","NULL"
